country,sector,indicator,subComponent,component,score
Bahrain,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,66.66666666666667
Bahrain,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Bahrain,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77
Bahrain,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Bahrain,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Bahrain,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,56.46666666666667
Bahrain,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Bahrain,Oil and Gas,Cadastre,Licensing,Value extraction,23.333333333333332
Bahrain,Oil and Gas,Contract disclosure,Licensing,Value extraction,10
Bahrain,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,100
Bahrain,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,60
Bahrain,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,40
Bahrain,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Bahrain,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,10
Bahrain,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,33.333333333333336
Bahrain,Oil and Gas,Reserves disclosure,Licensing,Value extraction,50
Bahrain,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,50
Bahrain,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Bahrain,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,20
Bahrain,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,0
Bahrain,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,50
Bahrain,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Bahrain,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,75
Bahrain,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,100
Bahrain,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,0
Bahrain,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,100
Bahrain,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,83.33333333333333
Bahrain,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,83.33333333333333
Bahrain,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,60
Bahrain,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,0
Bahrain,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,50
Bahrain,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,50
Bahrain,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,50
Bahrain,Oil and Gas,Company payment disclosure,Taxation,Value extraction,73.33333333333333
Bahrain,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Bahrain,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,75
Bahrain,Oil and Gas,Export disclosure,Taxation,Value extraction,25
Bahrain,Oil and Gas,Production disclosure,Taxation,Value extraction,60
Bahrain,Oil and Gas,Tax authority rules,Taxation,Value extraction,50
Bahrain,Oil and Gas,Taxation rules,Taxation,Value extraction,30
Bangladesh,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,32.9
Bangladesh,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,36.5
Bangladesh,Oil and Gas,Open Data Barometer,Open data,Enabling environment,22.2
Bangladesh,Oil and Gas,Open Data Index,Open data,Enabling environment,1.6
Bangladesh,Oil and Gas,Open data inventory,Open data,Enabling environment,49.4
Bangladesh,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,17
Bangladesh,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,29.2
Bangladesh,Oil and Gas,Rule of law,Rule of law,Enabling environment,47.5
Bangladesh,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,51.2
Bangladesh,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Bangladesh,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Bangladesh,Oil and Gas,National budget disclosure,National budgeting,Revenue management,33.333333333333336
Bangladesh,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Bangladesh,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,45
Bangladesh,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,16.666666666666668
Bangladesh,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,60
Bangladesh,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,25
Bangladesh,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,5
Bangladesh,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,50
Bangladesh,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,0
Bangladesh,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Bangladesh,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Bangladesh,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,0
Bangladesh,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Bangladesh,Oil and Gas,Cadastre,Licensing,Value extraction,23.333333333333332
Bangladesh,Oil and Gas,Contract disclosure,Licensing,Value extraction,75
Bangladesh,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,75
Bangladesh,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,100
Bangladesh,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,50
Bangladesh,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Bangladesh,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,83.33333333333333
Bangladesh,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,66.66666666666667
Bangladesh,Oil and Gas,Reserves disclosure,Licensing,Value extraction,35
Bangladesh,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,75
Bangladesh,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Bangladesh,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,70
Bangladesh,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,0
Bangladesh,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,75
Bangladesh,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,0
Bangladesh,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,0
Bangladesh,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,50
Bangladesh,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,25
Bangladesh,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,10
Bangladesh,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,20
Bangladesh,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,0
Bangladesh,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,65
Bangladesh,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,60
Bangladesh,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,0
Bangladesh,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,100
Bangladesh,Oil and Gas,Company payment disclosure,Taxation,Value extraction,50
Bangladesh,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Bangladesh,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,55
Bangladesh,Oil and Gas,Export disclosure,Taxation,Value extraction,50
Bangladesh,Oil and Gas,Production disclosure,Taxation,Value extraction,75
Bangladesh,Oil and Gas,Tax authority practice,Taxation,Value extraction,100
Bangladesh,Oil and Gas,Tax authority rules,Taxation,Value extraction,66.66666666666667
Bangladesh,Oil and Gas,Taxation rules,Taxation,Value extraction,62.5
Bolivia,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,47.5
Bolivia,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,41.4
Bolivia,Oil and Gas,Open data inventory,Open data,Enabling environment,65.8
Bolivia,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,63.4
Bolivia,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,31.7
Bolivia,Oil and Gas,Rule of law,Rule of law,Enabling environment,20.7
Bolivia,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,73.1
Bolivia,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Bolivia,Oil and Gas,Fiscal rules,National budgeting,Revenue management,65
Bolivia,Oil and Gas,National budget disclosure,National budgeting,Revenue management,0
Bolivia,Oil and Gas,National debt disclosure,National budgeting,Revenue management,50
Bolivia,Oil and Gas,Online data portal,National budgeting,Revenue management,57.5
Bolivia,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,40
Bolivia,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,25
Bolivia,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,100
Bolivia,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,66.66666666666667
Bolivia,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,40
Bolivia,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,50
Bolivia,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Bolivia,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,30.8
Bolivia,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,0
Bolivia,Oil and Gas,Cadastre,Licensing,Value extraction,33.333333333333336
Bolivia,Oil and Gas,Contract disclosure,Licensing,Value extraction,50
Bolivia,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,100
Bolivia,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,60
Bolivia,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,100
Bolivia,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Bolivia,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,50
Bolivia,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,0
Bolivia,Oil and Gas,Reserves disclosure,Licensing,Value extraction,90
Bolivia,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,50
Bolivia,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,50
Bolivia,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,50
Bolivia,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,0
Bolivia,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Bolivia,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,0
Bolivia,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,25
Bolivia,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,50
Bolivia,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Bolivia,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,26.666666666666668
Bolivia,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,0
Bolivia,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,33.333333333333336
Bolivia,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,10
Bolivia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,10
Bolivia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,20
